,MisconceptionId,MisconceptionName,response
854,854,Divided by 100 rather than multiplied by 100,"<Construct Name>Understanding Percentage Conversion </Construct Name>

<Subject Name>Basic Arithmetic and Percentage Calculation </Subject Name>

<Question>An item costs $25 and the sales tax is 8%. Calculate the total price. </Question>

<Correct Answer>The total price is \$25 \times \frac{108}{100} = \$27. </Correct Answer>

<Incorrect Answer>The total price is \$25 \div \frac{100}{108} = \$0.27. </Incorrect Answer>
"
855,855,Believes integers can have decimal places,"<Construct Name>Understand the definition of integers </Construct Name>  
<Subject Name>Number Classification </Subject Name>  
<Question>Classify the number 3.5 in the correct number system(s). Is it an integer? </Question>  
<Correct Answer>No, 3.5 is not an integer. It is classified as a rational number. </Correct Answer>  
<Incorrect Answer>Yes, 3.5 is an integer. </Incorrect Answer>  
"
856,856,"When asked to shade a fraction of a shape, gives the total number of parts rather than the number to be shaded.","<Construct Name>Understanding Fractions in Visual Representations</Construct Name>

<Subject Name>Geometry and Fractions</Subject Name>

<Question>A shape is divided into 8 equal parts. Shade \(\frac{3}{8}\) of the shape.</Question>

<Correct Answer>Shade 3 out of the 8 parts.</Correct Answer>

<Incorrect Answer>Shade all 8 parts.</Incorrect Answer>
"
857,857,"When the unknown (e.g. x) in an equation is a denominator, gives the value of 1/x rather than x as the answer","<Construct Name>Solving Algebraic Equations Involving Fractions</Construct Name>

<Subject Name>Algebra</Subject Name>

<Question>Solve for \( x \) in the equation: \(\frac{1}{x} = \frac{1}{4}\)</Question>

<Correct Answer>\(x = 4\)</Correct Answer>

<Incorrect Answer>\(x = \frac{1}{4}\)</Incorrect Answer>
"
858,858,Believes splitting a multiplication using the distributive property is the same as splitting it into factors,"<Construct Name>Recognise and apply the distributive property of multiplication over addition</Construct Name>

<Subject Name>Pre-Algebra and Arithmetic</Subject Name>

<Question>Simplify the expression using the distributive property: \( 8 \times 13 \).</Question>

<Correct Answer>The correct simplification using the distributive property is: \( 8 \times 13 = 8 \times (10 + 3) = 8 \times 10 + 8 \times 3 = 80 + 24 = 104 \).</Correct Answer>

<Incorrect Answer>Splitting the multiplication into factors incorrectly might look like: \( 8 \times 13 = 4 \times 2 \times 13 = 4 \times (2 \times 13) = 4 \times 26 = 104 \).</Incorrect Answer>
"
859,859,Believes they can factorise a difference of two squares by placing the constant in both brackets without square rooting,"<Construct Name>Factorising a difference of two squares</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Factorise the expression \(x^2 - 49\).</Question>  
<Correct Answer>\((x + 7)(x - 7)\)</Correct Answer>  
<Incorrect Answer>\((x + 49)(x - 49)\)</Incorrect Answer>  
"
860,860,Mixes up clockwise and anticlockwise,"<Construct Name>Describe how many degrees you would turn, and in what direction, to move between cardinal and intercardinal directions on a compass </Construct Name>
<Subject Name>Measuring Angles </Subject Name>
<Question>You are facing North-West. How many degrees clockwise must you turn to face East? </Question> 
<Correct Answer>\( 135^{\degree} \) </Correct Answer>
<Incorrect Answer>\( 225^{\degree} \) </Incorrect Answer>
"
861,861,Reads a power as a normal digit,"<Construct Name>Understanding and Computing Exponents in Algebraic Expressions </Construct Name>
<Subject Name>Algebra - Exponents </Subject Name>
<Question>What is the value of \(3^4\)? </Question> 
<Correct Answer>\( 81 \) </Correct Answer>
<Incorrect Answer>\( 34 \) </Incorrect Answer>
"
862,862,Does not understand equivalent ratios,"<Construct Name>Understanding and applying equivalent ratios in real-world scenarios</Construct Name>  
<Subject Name>Ratios and Proportions</Subject Name>  
<Question>If a recipe requires 3 cups of flour for every 4 cups of sugar, how many cups of flour are needed if you want to use 8 cups of sugar?</Question>  
<Correct Answer>6 cups of flour</Correct Answer>  
<Incorrect Answer>8 cups of flour</Incorrect Answer>  
"
863,863,Believes inequalities can only include integers,"<Construct Name>Linear Inequality Word Problems </Construct Name>
<Subject Name>Solving Word Problems Involving Inequalities </Subject Name>
<Question>Alice has more than $25 in her wallet. If she has \( 2.5x \) dollars and each unit of \( x \) is worth $10, write an inequality for \( x \) and solve it. </Question> 
<Correct Answer>The inequality is \( 2.5x > 2.5 \). Solving gives \( x > 1 \). Thus, \( x \) is greater than 1, meaning that Alice has more than 1 unit, so more than $10. </Correct Answer>
<Incorrect Answer>The inequality is \( 2.5x > 2.5 \). Solving gives \( x > 2 \). This would mean Alice has more than 2 units, so more than $20, but that's incorrect because it assumes \( x \) only takes integer values. </Incorrect Answer>

<Construct Name>Graphing Linear Inequalities in Two Variables </Construct Name>
<Subject Name>Graphing Inequalities </Subject Name>
<Question>Graph the inequality \( y < 2.5x + 1 \) on the coordinate plane. </Question> 
<Correct Answer>To graph \( y < 2.5x + 1 \), draw a dashed line for \( y = 2.5x + 1 \) and shade the region below the line, as it represents \( y \) values that are less than \( 2.5x + 1 \). </Correct Answer>
<Incorrect Answer>To graph \( y < 2.5x + 1 \), some students might mistakenly draw a dashed line for \( y = 3x + 1 \) and only shade integer points below the line, assuming \( x \) and \( y \) are integers. </Incorrect Answer>
"
864,864,Reads 0 on protractor as size of angle when angle is not in usual orientation,"<Construct Name>Understanding the Initial Side and the Rotation Direction of Angles</Construct Name>
<Subject Name>Measuring Angles</Subject Name>
<Question>What is the measure of angle \(\angle ABC\) if line \(AB\) is aligned with 0/180 degrees and line \(BC\) points from the center to between 120/60 and 130/50 on a protractor rotated such that 0 is at the top?</Question>
<Correct Answer>\( 125^{\circ} \)</Correct Answer>
<Incorrect Answer>\( 0^{\circ} \)</Incorrect Answer>
"
865,865,Does not recognise a unit of mass,"<Construct Name>Understanding Units of Measurement</Construct Name>  
<Subject Name>Conversion of Units</Subject Name>  
<Question>A fruit vendor has a bag that weighs 3 kilograms. Convert the weight of this bag into grams.</Question>  
<Correct Answer>3000 grams</Correct Answer>  
<Incorrect Answer>3 grams</Incorrect Answer>  
"
866,866,Believes that the y intercept is where y = 0,"<Construct Name>Understanding Connections Between Graphs and Equations</Construct Name>

<Subject Name>Graphing Linear Equations</Subject Name>

<Question>If a line is defined by the equation \( y = 3x - 9 \), where does it intersect the \( y \)-axis?</Question> 

<Correct Answer>\((0, -9)\)</Correct Answer>

<Incorrect Answer>\((0, 0)\)</Incorrect Answer>
"
867,867,When finding the area of a parallelogram does not understand which lengths to use,"<Construct Name>Understanding Dimensions of a Parallelogram for Area Calculation</Construct Name>  
<Subject Name>Geometry: Area of Parallelograms</Subject Name>  
<Question>Consider a parallelogram where one side is 12 inches, the slanted side is 7 inches, and the perpendicular height from the base (forming a right angle with the base) is 5 inches. Calculate the area of the parallelogram.</Question>  
<Correct Answer>\( 60 \mathrm{~in}^{2} \) </Correct Answer>  
<Incorrect Answer>\( 84 \mathrm{~in}^{2} \) </Incorrect Answer>  


"
868,868,Believes a number raised to a power will always give a positive answer,"<Construct Name>Understanding powers and exponents </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Consider the expression \((-3)^n\). For which of the following values of \(n\) is the expression negative?  
a) \(n = 2\)  
b) \(n = 3\)  
c) \(n = 4\)  
d) \(n = 5\)  
</Question>  
<Correct Answer>The expression is negative for \(n = 3\) and \(n = 5\), which are odd integers. </Correct Answer>  
<Incorrect Answer>None of the above; the belief is that \((-3)^n\) will always give a positive answer for any \(n\). </Incorrect Answer>  

<Construct Name>Understanding sign changes in multiplication </Construct Name>  
<Subject Name>Pre-Algebra </Subject Name>  
<Question>Which of the following expressions results in a negative number:  
a) \((-2)^3\)  
b) \((-2)^4\)  
c) \((-2)^5\)  
d) \((-2)^6\)  
</Question>  
<Correct Answer>The expressions \((-2)^3\) and \((-2)^5\) result in negative numbers because raising a negative number to an odd power results in a negative number. </Correct Answer>  
<Incorrect Answer>None of the above; the belief may be that \((-2)^n\) always results in a positive answer regardless of whether \(n\) is even or odd. </Incorrect Answer>  

<Construct Name>Evaluation of expressions with integers </Construct Name>  
<Subject Name>Number Theory </Subject Name>  
<Question>Evaluate the expression \((-4)^n\) when \(n = 7\). Does it result in a positive or negative number? </Question>  
<Correct Answer>The expression \((-4)^7\) results in a negative number because raising a negative integer to an odd power results in a negative integer. </Correct Answer>  
<Incorrect Answer>The expression is incorrectly thought to be positive, due to the misconception that raising to any power will negate the negative sign. </Incorrect Answer>  
"
869,869,Believes multiplying together prime factors that are not shared gives the highest common factor,"<Construct Name>Finding the Highest Common Factor (HCF) of two numbers using prime factorization</Construct Name>

<Subject Name>Number Theory</Subject Name>

<Question>Find the highest common factor (HCF) of 36 and 60 using their prime factorizations.</Question>

<Correct Answer>\( 12 \) </Correct Answer>

<Incorrect Answer>\( 180 \) </Incorrect Answer>

Explanation: Students often get confused when finding the highest common factor by multiplying the prime factors that are not supposed to be included in the HCF. Instead of multiplying only the common prime factors, they mistakenly multiply both the uncommon prime factors. In the given problem, the prime factorization of 36 is \( 2^2 \times 3^2 \), and for 60, it is \( 2^2 \times 3 \times 5 \). The common prime factors are \( 2^2 \) and \( 3 \), hence the HCF is \( 2^2 \times 3 = 12 \). However, a student might incorrectly multiply all the prime factors together, leading to an answer of \((2 \times 3^2 \times 5) = 180\).
"
870,870,Only counts visible vertices,"<Construct Name>$$Identifying and Counting Vertices, Edges, and Faces of 3D Shapes$$</Construct Name>
<Subject Name>$$Geometry - Properties of Three-Dimensional Figures$$</Subject Name>
<Question>$$How many vertices does this pyramid have?$$</Question>
<Correct Answer>$$5$$</Correct Answer>
<Incorrect Answer>$$4$$</Incorrect Answer>

Explanation: In this scenario, students may see only the visible base vertices and the apex from a certain perspective, missing one additional vertex hidden behind the shape.
"
871,871,Does not include brackets when attempting to multiply an expression,"<Construct Name>Evaluate algebraic expressions with multiple operations</Construct Name>

<Subject Name>Algebraic Expressions</Subject Name>

<Question>A rectangle has a length that is 3 units more than twice the width. If the width is represented by \( w \), write an expression for the perimeter of the rectangle.</Question>

<Correct Answer>The correct expression is \( 2(2w + 3) + 2w \) or simplified, \( 6w + 6 \).</Correct Answer>

<Incorrect Answer>The incorrect expression resulting from not using brackets is \( 2 \cdot 2w + 3 + 2w \), which simplifies incorrectly to \( 6w + 3 \).</Incorrect Answer>
"
