,MisconceptionId,MisconceptionName,response
66,66,Repeats the digits three times when cubing a number,"<Construct Name>Calculate the cube of a number </Construct Name>  
<Subject Name>Squares, Cubes, etc </Subject Name>  
<Question>What is the value of ""\( 4 \) cubed""? </Question>  
<Correct Answer>\( 64 \) </Correct Answer>  
<Incorrect Answer>\( 444 \) </Incorrect Answer>  
"
67,67,Divides by 1000 instead of 100 when converting a decimal to a percentage,"<Construct Name>Convert a decimal to a percentage </Construct Name>
<Subject Name>Percentages and Decimals </Subject Name>
<Question>Convert the decimal \( 0.75 \) to a percentage. </Question> 
<Correct Answer>\( 75\% \) </Correct Answer>
<Incorrect Answer>\( 7.5\% \) </Incorrect Answer>
"
68,68,Confuses a term with an equation,"<Construct Name>Recognise and name a term </Construct Name>
<Subject Name>Writing Expressions </Subject Name>
<Question>Which of the following is the most appropriate word to describe \( 4x \) in this: \( 4x + 5 = 9 \) </Question>
<Correct Answer>Term </Correct Answer>
<Incorrect Answer>Equation </Incorrect Answer>
"
69,69,"When given a non-unit fraction of an amount, treats it like a unit fraction","<Construct Name>Calculate a non-unit fraction of a quantity </Construct Name>
<Subject Name>Fractions and Proportions </Subject Name>
<Question>Emma has 24 apples. She gives \(\frac{3}{4}\) of them to her friend. How many apples does she give away? </Question> 
<Correct Answer>Emma gives away 18 apples. </Correct Answer>
<Incorrect Answer>Emma gives away 6 apples. </Incorrect Answer>
"
70,70,"When reading a composite bar chart, just reads total height of bar","<Construct Name>Interpret a bar chart </Construct Name>
<Subject Name>Block Graphs and Bar Charts </Subject Name>
<Question>The bar chart shows the number of books read by students in two different classes, Class A and Class B, over a month.

Approximately how many books were read by Class B in the second week? ![Composite bar chart with two bars, labelled Class A and Class B. Each bar has four sections, each representing a week. The vertical scale has 5 ticks between 0 and 20, 20 and 40, etc. The Class B bar's second section is 1 tick above 20 on the vertical scale, and the whole bar is 3 ticks above 60 on the vertical scale.]() </Question> 
<Correct Answer>\( 10 \) </Correct Answer>
<Incorrect Answer>\( 70 \) </Incorrect Answer>
"
71,71,Multiplies all given dimensions when calculating an area,"<Construct Name>Calculate the area of a rectangle where the dimensions are given in the same units </Construct Name>
<Subject Name>Area of Simple Shapes </Subject Name>
<Question>What is the area of this rectangle? ![A rectangle with length 8m, width 5m, and diagonal 9.4m.]() </Question> 
<Correct Answer>\( 40 \mathrm{~m}^{2} \) </Correct Answer>
<Incorrect Answer>\( 376 \mathrm{~m}^{2} \) </Incorrect Answer>
"
72,72,Thinks a decimal can be written as a fraction by just writing it under a numerator of 1,"<Construct Name>Convert decimals to fractions </Construct Name>
<Subject Name>Fractions and Decimals </Subject Name>
<Question>Write the decimal \( 0.75 \) as a fraction in its simplest form. </Question> 
<Correct Answer>\( \frac{3}{4} \) </Correct Answer>
<Incorrect Answer>\( \frac{1}{0.75} \) </Incorrect Answer>
"
73,73,Confuses a function with an expression,"<Construct Name>Understanding the difference between functions and expressions </Construct Name>
<Subject Name>Functions and Algebraic Expressions </Subject Name>
<Question>Given the function \( f(x) = 2x + 3 \), evaluate \( f(4) \). </Question>
<Correct Answer>\( 11 \) </Correct Answer>
<Incorrect Answer>\( 2x + 3 \) </Incorrect Answer>
"
74,74,Believes they must expand brackets before solving an equation,"<Construct Name>Solve two-step linear equations, with the variable on one side, with all positive integers </Construct Name>

<Subject Name>Linear Equations </Subject Name>

<Question>Emma is solving the equation below and is unsure of the first step. 

\[
5(n + 3) = 40
\]

Emma thinks she should expand the brackets first. What should she do instead? </Question>

<Correct Answer>Emma should divide both sides of the equation by 5 first, resulting in \( n + 3 = 8 \). </Correct Answer>

<Incorrect Answer>Emma expands the brackets to get \( 5n + 15 = 40 \) and then solves for \( n \). </Incorrect Answer>
"
75,75,Believes that the directions of positive and negative vectors are the opposite way around.,"<Construct Name>Determine the direction of a vector given its components </Construct Name>  
<Subject Name>Vector Mathematics </Subject Name>  
<Question>Given the vector \( \mathbf{v} = \begin{pmatrix} -3 \\ 4 \end{pmatrix} \), in which quadrant does the vector point? </Question>  
<Correct Answer>Second quadrant </Correct Answer>  
<Incorrect Answer>Fourth quadrant </Incorrect Answer>
"
76,76,Confuses quadratic and exponential graphs,"<Construct Name>Recognise an exponential graph from its shape </Construct Name>
<Subject Name>Graphs of Exponentials and Other Powers of x </Subject Name>
<Question>Which of the following graphs represents an exponential function? </Question> 
<Correct Answer>![A graph that starts just above the x-axis on the left and travels right and very gradually up. Just before it reaches the y-axis it travels more steeply up and right, going through a point on the y-axis above the origin and continually steeply rising up and right.]() </Correct Answer>
<Incorrect Answer>![A graph that is an upside-down symmetrical U shape. It starts in the bottom left, travels steeply up and right, turns at a point on the y-axis above the origin, and travels steeply right and down.]() </Incorrect Answer>
"
77,77,"Does not follow the arrows through a function machine, changes the order of the operations asked.","<Construct Name>Understanding the sequence of operations in a function machine </Construct Name>
<Subject Name>Function Machines </Subject Name>
<Question>Consider the following function machine: Input \( \longrightarrow +3 \longrightarrow \times 4 \longrightarrow \) Output. What is the output when the input is \( 7 \)? </Question> 
<Correct Answer>\( 40 \) </Correct Answer>
<Incorrect Answer>\( 28 \) </Incorrect Answer>
"
78,78,"When multiplying a fraction by an integer, multiplies the denominator instead of the numerator","<Construct Name>Multiply proper fractions in the form: Fraction × Integer </Construct Name>  
<Subject Name>Multiplying Fractions </Subject Name>  
<Question>\( \frac{5}{8} \times 4=? \) </Question>  
<Correct Answer>\( \frac{20}{8} = 2.5 \) </Correct Answer>  
<Incorrect Answer>\( \frac{5}{32} \) </Incorrect Answer>  
"
79,79,Does not understand how to divide algebraic terms,"<Construct Name>Divide algebraic expressions involving like terms</Construct Name>  
<Subject Name>Algebraic Division</Subject Name>  
<Question>Divide \( 12x^3y^2 \) by \( 4xy \).</Question>  
<Correct Answer>\( 3x^2y \)</Correct Answer>  
<Incorrect Answer>\( 3x^3y^2 \)</Incorrect Answer>  
"
80,80,Thinks you can ignore the variable when simplifying algebraic fractions,"<Construct Name>Simplify algebraic fractions by factoring and canceling common factors </Construct Name>
<Subject Name>Algebraic Fractions </Subject Name>
<Question>Simplify the following expression:

\[
\frac{6x^2}{3x}
\] </Question>
<Correct Answer>\( 2x \) </Correct Answer>
<Incorrect Answer>\( 2 \) </Incorrect Answer>
"
81,81,Thinks you subtract rather than add when finding the previous term in a descending linear sequence,"<Construct Name>Write a missing term of a descending integer linear sequence </Construct Name>
<Subject Name>Linear Sequences (nth term) </Subject Name>
<Question>\begin{tabular}{lclclclc|c|} \hline \(\bigstar\) & \( \;\) & 650 & \( \;\) &  \( \;\)\end{tabular} A descending linear sequence has a constant difference of \( 25 \) and the \( 3^{\text {rd }} \) term is \( 650 \).
What should replace the star? </Question> 
<Correct Answer>\( 700 \) </Correct Answer>
<Incorrect Answer>\( 625 \) </Incorrect Answer>
"
82,82,Believes the square of a negative will also be negative,"<Construct Name>Solving quadratic equations by factoring, where the solutions involve negative numbers</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Solve the quadratic equation: \( x^2 + 4x + 4 = 0 \). What are the solutions for \( x \)?</Question>  
<Correct Answer>The solutions are \( x = -2 \) (with multiplicity 2).</Correct Answer>  
<Incorrect Answer>The solutions are \( x = 2 \) and \( x = -4 \).</Incorrect Answer>  
"
83,83,Confuses the meaning of perpendicular and vertical ,"<Construct Name>Recognise perpendicular lines </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>![An image of 8 line segments on a square grid. AB is a vertical line measuring 5 units. CD is a diagonal line with a positive gradient of 2. EF is a horizontal line measuring 4 units. GH is a diagonal line with a negative gradient of -1/2. IJ is a diagonal line with a negative gradient of -2. KL is a diagonal line with a positive gradient of 1/2. MN is a vertical line measuring 3 units. OP is a diagonal line with a positive gradient of 1.]() Which line segment is perpendicular to GH? </Question> 
<Correct Answer>\( \mathrm{CD} \) </Correct Answer>
<Incorrect Answer>\( \mathrm{MN} \) </Incorrect Answer>
"
84,84,Believes greater than/less than symbols include end values,"<Construct Name>Interpret and solve inequalities involving greater than or less than symbols </Construct Name>
<Subject Name>Inequalities </Subject Name>
<Question>Determine whether \( x = 4 \) satisfies the inequality \( x > 4 \). </Question>
<Correct Answer>No, \( x = 4 \) does not satisfy the inequality \( x > 4 \) because 4 is not greater than 4. </Correct Answer>
<Incorrect Answer>Yes, \( x = 4 \) satisfies the inequality \( x > 4 \) because 4 is included in the values greater than 4. </Incorrect Answer>
"
85,85,Does not remember that a rhombus has equal sides,"<Construct Name>Identify and differentiate between types of quadrilaterals </Construct Name>  
<Subject Name>Properties of Quadrilaterals </Subject Name>  
<Question>Tom and Katie are looking at a quadrilateral with sides measuring 5 cm, 5 cm, 7 cm, and 7 cm. Tom says it is a rhombus, while Katie says it is a parallelogram. Who do you agree with? </Question>  
<Correct Answer>Only Katie </Correct Answer>  
<Incorrect Answer>Both Tom and Katie </Incorrect Answer>  
"
86,86,Assumes value of symbols in a pictogram without checking the key,"<Construct Name>Construct a pictogram involving fractions of symbols </Construct Name>  
<Subject Name>Pictogram </Subject Name>  
<Question>The pictogram shows the number of each type of fruit in a basket.

There are \( 60 \) apples.
How many apple symbols would you need to draw to represent this? ![A pictogram with a key showing that 1 apple picture = 15 apples. Bananas have 4 apple pictures. Oranges have 3 and a half apple pictures. Apples have no apple pictures. Grapes have 2 apple pictures.]() </Question>  
<Correct Answer>\( 4 \) </Correct Answer>  
<Incorrect Answer>\( 60 \) </Incorrect Answer>  
"
87,87,Does not know what an exterior angle is ,"<Construct Name>Calculate the sum of exterior angles of a polygon </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>What is the sum of the exterior angles of a regular hexagon? </Question>  
<Correct Answer>\( 360^\circ \) </Correct Answer>  
<Incorrect Answer>\( 720^\circ \) </Incorrect Answer>  
"
88,88,Believes parallelogram is the term used to describe two lines at right angles,"<Construct Name>Recognise perpendicular lines </Construct Name>  
<Subject Name>Perpendicular Lines </Subject Name>  
<Question>These two lines are ... ![Two lines on a graph meeting at a right angle]() </Question>  
<Correct Answer>perpendicular </Correct Answer>  
<Incorrect Answer>parallelogram </Incorrect Answer>  
"
89,89,Thinks it can't be called a sequence with a repeated number at the start,"<Construct Name>Recognise a geometric sequence </Construct Name>  
<Subject Name>Sequences and Series </Subject Name>  
<Question>Alex and Jamie are discussing geometric sequences.

Alex says this is a geometric sequence: \( 2, 2, 4, 8, 16, \ldots \)

Jamie says this is a geometric sequence: \( 3, 6, 12, 24, 48, \ldots \)

Who is correct? </Question>  
<Correct Answer>Both Alex and Jamie </Correct Answer>  
<Incorrect Answer>Only Jamie </Incorrect Answer>  
"
90,90,Does not understand place value after the decimal point,"<Construct Name>Understanding decimal place value </Construct Name>
<Subject Name>Decimals and Place Value </Subject Name>
<Question>What is the sum of 3.5 and 2.08? </Question> 
<Correct Answer>\( 5.58 \) </Correct Answer>
<Incorrect Answer>\( 5.13 \) </Incorrect Answer>
"
91,91,"When asked for factors of an algebraic expression, thinks any part of a term will be a factor","<Construct Name>Identify factors of algebraic expressions </Construct Name>  
<Subject Name>Factorising into a Single Bracket </Subject Name>  
<Question>Which of the following is a factor of: \( 8x^{3} + 4x^{2} \) </Question>  
<Correct Answer>\( 4x^{2} \) </Correct Answer>  
<Incorrect Answer>\( 8 \) </Incorrect Answer>  
"
