,MisconceptionId,MisconceptionName,response
54,54,Believes the arrow on a number line points to the middle value,"<Construct Name>Read a whole number on a distance scale where the specific location is marked between two numbers </Construct Name>  
<Subject Name>Number and Operations </Subject Name>  
<Question>![A number line going from 0 to 10 with evenly spaced dashes, each representing an increment of 1 unit. The number 10 is at the far right end, and 0 at the far left. A blue arrow points to the 7th dash, starting from the left. The numbers 0 and 10 are labelled, but no other numbers are marked.]() What whole number is the arrow pointing to? </Question>  
<Correct Answer>\( 6 \) </Correct Answer>  
<Incorrect Answer>\( 5 \) </Incorrect Answer>  
"
55,55,"When subtracting a negative number from a positive number, uses a method which assumes one of the negative signs can be ignored ","<Construct Name>Evaluate the result of an expression involving subtraction of negative integers </Construct Name>
<Subject Name>Integer Arithmetic </Subject Name>
<Question>Elena is evaluating the expression \( 12 - (-8) + 3 \). What is the result of the expression? </Question> 
<Correct Answer>\( 12 + 8 + 3 = 23 \) </Correct Answer>
<Incorrect Answer>\( 12 - 8 + 3 = 7 \) </Incorrect Answer>
"
56,56,Assumes a negative number is not rational,"<Construct Name>Identifying Rational Numbers</Construct Name>  
<Subject Name>Number Theory</Subject Name>  
<Question>Consider the following numbers: \[-\frac{3}{4}, \frac{5}{1}, \sqrt{2}, -\frac{7}{2}\]. Identify all the rational numbers from this list.</Question>  
<Correct Answer>The rational numbers are: \(-\frac{3}{4}, \frac{5}{1}, -\frac{7}{2}\).</Correct Answer>  
<Incorrect Answer>The rational numbers are: \(\frac{5}{1}\) only.</Incorrect Answer>  
"
57,57,Believes the solution to mx + c = a is the x intercept of y = mx +c,"<Construct Name>Finding the value of x for a given linear equation</Construct Name>
<Subject Name>Graphical Interpretation of Linear Equations</Subject Name>
<Question>This is the graph of
\[
y=2x + 3
\]

According to the graph, what is the solution to:
\[
2x + 3 = 5
\] ![Graph showing straight line with y intercept (0,3) and x intercept (-1.5,0)]() </Question>
<Correct Answer>\( x=1 \) </Correct Answer>
<Incorrect Answer>\( x=-1.5 \) </Incorrect Answer>
"
58,58,"When dividing, confuses the remainder with the quotient","<Construct Name>Understanding remainders and quotients in division problems</Construct Name>
<Subject Name>Elementary Algebra</Subject Name>
<Question>Divide 25 by 4 using long division. What is the quotient of the division?</Question>
<Correct Answer>\( 6 \) (with a remainder of 1)</Correct Answer>
<Incorrect Answer>\( 1 \) </Incorrect Answer>
"
59,59,Cannot identify a common factor when simplifying algebraic fractions,"<Construct Name>Simplification of Algebraic Fractions by Factoring</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Simplify the fraction \(\frac{2x^2 + 8x}{4x}\)</Question>  
<Correct Answer>\(\frac{x+4}{2}\)</Correct Answer>  
<Incorrect Answer>\(2x+8\)</Incorrect Answer>  
"
60,60,"Has written the value of the 'ones' column as the answer, withiut using the numbers in the question.","<Construct Name>Addition of multi-digit numbers using column addition</Construct Name>  
<Subject Name>Written Addition</Subject Name>  
<Question>\( \begin{array}{r}\quad87 \\ + 59 \\ \hline\end{array} \) What number will be in the ones/units column of the total sum?</Question>  
<Correct Answer>\(6\)</Correct Answer>  
<Incorrect Answer>\(1\)</Incorrect Answer>  
"
61,61,Multiplies by 10 instead of 100 when converting decimal to percentage,"<Construct Name>Convert decimals between 0 and 1 with 1-digit numerators to percentages</Construct Name>  
<Subject Name>Converting between Decimals and Percentages</Subject Name>  
<Question>Convert this decimal to a percentage:  
\( 0.4 \)  
</Question>  
<Correct Answer>\( 40 \% \)</Correct Answer>  
<Incorrect Answer>\( 4 \% \)</Incorrect Answer>  

---

<Construct Name>Convert decimals less than 1 in fractional form to percentages</Construct Name>  
<Subject Name>Converting between Decimals and Percentages</Subject Name>  
<Question>Convert the fraction \( \frac{3}{10} \) to a percentage.  
</Question>  
<Correct Answer>\( 30 \% \)</Correct Answer>  
<Incorrect Answer>\( 3 \% \)</Incorrect Answer>  

---

<Construct Name>Convert small decimals resulting from division to percentages</Construct Name>  
<Subject Name>Converting between Decimals and Percentages</Subject Name>  
<Question>After dividing a number, you get \( 0.25 \). What is this as a percentage?  
</Question>  
<Correct Answer>\( 25 \% \)</Correct Answer>  
<Incorrect Answer>\( 2.5 \% \)</Incorrect Answer>  

---

<Construct Name>Convert recurring decimals to percentages</Construct Name>  
<Subject Name>Converting between Decimals and Percentages</Subject Name>  
<Question>Convert the recurring decimal \( 0.\overline{3} \) to a percentage.  
</Question>  
<Correct Answer>\( 33.33 \% \) (rounded to two decimal places)</Correct Answer>  
<Incorrect Answer>\( 3.33 \% \) (rounded to two decimal places)</Incorrect Answer>
"
62,62,Does not realise that a curved line represents a changing gradient,"<Construct Name>Understanding the concept of gradient or slope</Construct Name>  
<Subject Name>Calculus</Subject Name>  
<Question>A curve is defined by the equation \( y = x^2 \). Find the gradient of the curve at the point where \( x = 2 \). </Question>  
<Correct Answer>The gradient at any point on the curve \( y = x^2 \) is given by its derivative. The derivative of \( y = x^2 \) is \( \frac{dy}{dx} = 2x \). Thus, at \( x = 2 \), the gradient is \( 2 \times 2 = 4 \).</Correct Answer>  
<Incorrect Answer>Assuming the gradient is constant, you might think the gradient is simply \( 2 \) as determined by evaluating the derivative formula at \( x = 1 \) or misunderstanding the constant rule for straight lines.</Incorrect Answer>  
"
63,63,Believes 'data' and 'sample' are interchangeable,"<Construct Name>Understanding the difference between 'data' and 'sample' </Construct Name>
<Subject Name>Statistics </Subject Name>
<Question>A researcher collects information about the height of all 10,000 students at a university. She then selects 200 students at random to analyze. What is the sample size in this study? </Question> 
<Correct Answer>The sample size is 200 students. </Correct Answer>
<Incorrect Answer>The sample size is 10,000 students, as that is the data collected. </Incorrect Answer>
"
64,64,Mixes up squaring and multiplying by 4,"<Construct Name>Calculate the square of a number</Construct Name>  
<Subject Name>Algebra or Arithmetic</Subject Name>  
<Question>What is the value of \( 5^{2} \)?</Question>  
<Correct Answer>\( 25 \)</Correct Answer>  
<Incorrect Answer>\( 20 \)</Incorrect Answer>
"
65,65,Cannot spot a variable within a written scenario,"<Construct Name>Translating verbal descriptions to algebraic expressions</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>John has a certain number of marbles. If you triple the number of marbles and then add five more, you get twenty-three marbles total. How many marbles did John start with?</Question>  
<Correct Answer>John started with 6 marbles. Let \( x \) be the number of marbles John started with. The equation is: \( 3x + 5 = 23 \). Solving for \( x \):  
\[ 3x + 5 = 23 \]  
\[ 3x = 18 \]  
\[ x = 6 \]</Correct Answer>  
<Incorrect Answer>The student might not identify the variable and assume John started with 23 marbles because that's the only number directly mentioned in the problem.</Incorrect Answer>
"
66,66,Repeats the digits three times when cubing a number,"<Construct Name>Calculate the cube of a number </Construct Name>  
<Subject Name>Exponents and Powers </Subject Name>  
<Question>What is the value of ""\( 4 \) cubed""? </Question>  
<Correct Answer>\( 64 \) </Correct Answer>  
<Incorrect Answer>\( 444 \) </Incorrect Answer>  
"
67,67,Divides by 1000 instead of 100 when converting a decimal to a percentage,"<Construct Name>Convert a decimal to a percentage</Construct Name>  
<Subject Name>Number theory</Subject Name>  
<Question>Convert the decimal 0.75 into a percentage.</Question>  
<Correct Answer>75%</Correct Answer>  
<Incorrect Answer>0.075%</Incorrect Answer>  
"
68,68,Confuses a term with an equation,"<Construct Name>Recognise and name a term </Construct Name>
<Subject Name>Writing Expressions </Subject Name>
<Question>Which of the following is the most appropriate word to describe \( 4x^{3} \) in this: \( 4x^{3} + 5x - 7 \) </Question>
<Correct Answer>Term </Correct Answer>
<Incorrect Answer>Equation </Incorrect Answer>
"
69,69,"When given a non-unit fraction of an amount, treats it like a unit fraction","<Construct Name>Fractions and their applications </Construct Name>  
<Subject Name>Fractions </Subject Name>  
<Question>Sophia has 24 pencils, and she wants to give \(\frac{3}{4}\) of them to her friends. How many pencils does she give to her friends? </Question>  
<Correct Answer>\(18\) </Correct Answer>  
<Incorrect Answer>\(6\) </Incorrect Answer>  


"
70,70,"When reading a composite bar chart, just reads total height of bar","<Construct Name>Interpret a bar chart </Construct Name>
<Subject Name>Block Graphs and Bar Charts </Subject Name>
<Question>The bar chart displays the number of tickets sold for concerts in a particular city over two days: Friday and Saturday. Each bar is divided into two sections, showing the number of tickets sold each day.

Approximately how many Jazz Concert tickets were sold on Saturday? ![Composite bar chart with three bars, labelled Rock, Jazz and Classical. Each bar has two sections, the lower one indicates tickets sold on Friday and the upper one shows Saturday's sales. The vertical scale shows increments of 20, starting from 0. The Jazz Concert bar's lower section reaches up to 60, and the entire bar reaches up to 140 on the vertical scale.]() </Question>
<Correct Answer>\( 80 \) </Correct Answer>
<Incorrect Answer>\( 140 \) </Incorrect Answer>
"
71,71,Multiplies all given dimensions when calculating an area,"<Construct Name>Calculate the area of a triangle where the dimensions are given in the same units</Construct Name>
<Subject Name>Area of Triangles</Subject Name>
<Question>What is the area of this triangle? ![Triangle with base 8cm, height 5cm, and hypotenuse 9cm.]()</Question>
<Correct Answer>\( 20 \mathrm{~cm}^{2} \)</Correct Answer>
<Incorrect Answer>\( 360 \mathrm{~cm}^{2} \)</Incorrect Answer>
"
72,72,Thinks a decimal can be written as a fraction by just writing it under a numerator of 1,"<Construct Name>Converting decimals to fractions</Construct Name>  
<Subject Name>Number Theory</Subject Name>  
<Question>Emily claims that the decimal 0.75 can be written as a fraction by simply placing it under 1, like this: \(\frac{1}{0.75}\). Is she right? Express 0.75 as a fraction.</Question>  
<Correct Answer>Emily is incorrect. The decimal 0.75 should be written as \(\frac{75}{100}\), which simplifies to \(\frac{3}{4}\).</Correct Answer>  
<Incorrect Answer>Emily is correct. The decimal 0.75 can be written as \(\frac{1}{0.75}\).</Incorrect Answer>  
"
73,73,Confuses a function with an expression,"<Construct Name>Understanding functions and expressions in algebra</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Maria writes the following:

Expression: \(3x + 5\) 

Function: \(f(x) = 3x + 5\)

When asked to evaluate both for \(x = 2\), Maria calculates and says: ""Both give the same answer, so they are both expressions."" Is Maria correct? Why or why not?</Question>  
<Correct Answer>Maria's conclusion is incorrect. While evaluating both at \(x = 2\) might yield the same numerical result, a function is a specific mathematical construct that assigns values to inputs, whereas an expression is simply a combination of numbers and variables. They have distinct roles in mathematics.</Correct Answer>  
<Incorrect Answer>Maria is correct because both produce the same answer, so there is no practical difference.</Incorrect Answer>  
"
74,74,Believes they must expand brackets before solving an equation,"<Construct Name>Solve multi-step linear equations, especially involving distribution and simplification</Construct Name>  
<Subject Name>Linear Equations</Subject Name>  
<Question>Alice is working to solve the equation:
\[
2(x+3) + 5 = 17
\]
Alice wants to know if she should expand the brackets first or perform another step. What is a valid first step to solve this equation?</Question>  
<Correct Answer>Subtract 5 from both sides to simplify: 
\[
2(x+3) = 12
\]</Correct Answer>  
<Incorrect Answer>Expand the brackets first: 
\[
2x + 6 + 5 = 17
\]</Incorrect Answer>  
"
75,75,Believes that the directions of positive and negative vectors are the opposite way around.,"<Construct Name>Understanding the direction of vectors in a coordinate system</Construct Name>  
<Subject Name>Vector Mathematics and Spatial Reasoning</Subject Name>  
<Question>If vector \( \mathbf{a} = \begin{pmatrix} 3 \\ 4 \end{pmatrix} \) and vector \( \mathbf{b} = \begin{pmatrix} -2 \\ 1 \end{pmatrix} \), what is the vector direction of \( \mathbf{a} - \mathbf{b} \)?</Question>  
<Correct Answer>The vector \( \mathbf{a} - \mathbf{b} = \begin{pmatrix} 3 - (-2) \\ 4 - 1 \end{pmatrix} = \begin{pmatrix} 5 \\ 3 \end{pmatrix} \), pointing towards the positive x and y direction from the origin.</Correct Answer>  
<Incorrect Answer>The vector \( \mathbf{a} - \mathbf{b} = \begin{pmatrix} 3 - (-2) \\ 4 - 1 \end{pmatrix} = \begin{pmatrix} 5 \\ 3 \end{pmatrix} \), but due to the misconception, seen pointing towards the negative x and y direction when it actually points positive.</Incorrect Answer>  
"
