,MisconceptionId,MisconceptionName,response
53,53,Thinks circumference is radius x pi,"<Construct Name>Understanding the formula for the circumference of a circle</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>A bicycle wheel has a radius of 14 cm. What is the circumference of the wheel? Use \(\pi \approx 3.14\).</Question>  
<Correct Answer>\( 2\pi \times 14 = 28\pi \approx 87.92 \) cm</Correct Answer>  
<Incorrect Answer>\( 14 \times \pi \approx 43.96 \) cm</Incorrect Answer>  
"
54,54,Believes the arrow on a number line points to the middle value,"<Construct Name>Determine the temperature from a thermometer diagram where the scale has evenly spaced increments </Construct Name>  
<Subject Name>Reading Thermometer Measurements </Subject Name>  
<Question>![An illustration of a vertical thermometer with values. The scale starts at -10 and goes to 30 in increments of 10. The tenth mark (between 20 and 30) has an arrow pointing to it.]() What temperature is the arrow pointing to? </Question>  
<Correct Answer>\( 28 \degree C \) </Correct Answer>  
<Incorrect Answer>\( 10 \degree C \) </Incorrect Answer>  


"
55,55,"When subtracting a negative number from a positive number, uses a method which assumes one of the negative signs can be ignored ","<Construct Name>Evaluate expressions involving negative numbers </Construct Name>  
<Subject Name>Order of Operations and Integer Arithmetic </Subject Name>  
<Question>Solve the following expression: \( 8 - (-3) \times 2 \). What is the result? </Question>  
<Correct Answer>\( 14 \) </Correct Answer>  
<Incorrect Answer>\( 10 \) </Incorrect Answer>  
"
56,56,Assumes a negative number is not rational,"<Construct Name>Identify rational numbers from a given set</Construct Name>
<Subject Name>Number Theory</Subject Name>
<Question>From the following numbers, identify which are rational: 
\[
\{-\frac{3}{4}, \sqrt{2}, 0.75, \pi, -2\}
\]
</Question>
<Correct Answer>The rational numbers are \(-\frac{3}{4}\), \(0.75\), and \(-2\).</Correct Answer>
<Incorrect Answer>The rational numbers are \(0.75\) only.</Incorrect Answer>

Misconception: Assumes a negative number is not rational 

You are a Mathematics teacher. The above misconception is common errors made by students when solving math problems. 
Please try to speculate on what kind of math problems the students might be working on when they make such 
misunderstandings.You need to speculate on the Construct Name and the Subject Name of the problem where this 
misunderstanding arises, and then write out a possible math problem that could lead to the above misunderstanding. 
Next, you should provide the correct answer to the problem as well as the incorrect answer resulting from this 
misunderstanding. Each output field must be between <tag> INSERT TEXT HERE </tag>. Output:
"
57,57,Believes the solution to mx + c = a is the x intercept of y = mx +c,"<Construct Name>Given a sketch of a linear graph solve f(x) = n </Construct Name>  
<Subject Name>Graphical Interpretation of Linear Functions </Subject Name>  
<Question>This is the graph of  
\[  
y=3x+2  
\]  

Using the graph, determine the value of \(x\) that satisfies:  
\[  
3x + 2 = 5  
\]  
![Graph showing straight line with a y-intercept (0,2) and an x-intercept (-0.67,0)]() </Question>  
<Correct Answer>\( x=1 \) </Correct Answer>  
<Incorrect Answer>\( x=-0.67 \) </Incorrect Answer>  
"
58,58,"When dividing, confuses the remainder with the quotient","<Construct Name>Divide whole numbers to determine shares and leftovers</Construct Name>  
<Subject Name>Basic Arithmetic Division</Subject Name>  
<Question>Divide 47 students into groups of 5. How many full groups can you make, and how many students will be left without a group?</Question>  
<Correct Answer>9 full groups, 2 students left without a group</Correct Answer>  
<Incorrect Answer>2 full groups, 9 students left without a group</Incorrect Answer>  
"
59,59,Cannot identify a common factor when simplifying algebraic fractions,"<Construct Name>Simplifying algebraic fractions by identifying common factors</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Simplify the algebraic fraction \(\frac{6x^2 + 12x}{3x}\).</Question>  
<Correct Answer>\(2x + 4\)</Correct Answer>  
<Incorrect Answer>\(6x + 12\)</Incorrect Answer>  
"
60,60,"Has written the value of the 'ones' column as the answer, withiut using the numbers in the question.","<Construct Name>Addition of 3-digit numbers</Construct Name>  
<Subject Name>Basic Arithmetic</Subject Name>  
<Question>\( \begin{array}{r}\quad427 \\ + 538 \\ \hline\end{array} \) What number will be in the ones/units column of the final answer? </Question>  
<Correct Answer>\( 5 \) </Correct Answer>  
<Incorrect Answer>\( 7 \) </Incorrect Answer>  




"
61,61,Multiplies by 10 instead of 100 when converting decimal to percentage,"<Construct Name>Convert decimals less than 1 with 3 decimal places to percentages </Construct Name>  
<Subject Name>Converting between Decimals and Percentages </Subject Name>  
<Question>Convert this decimal to a percentage  
\( 
0.123
\) </Question>  
<Correct Answer>\( 12.3 \% \) </Correct Answer>  
<Incorrect Answer>\( 1.23 \% \) </Incorrect Answer>  
"
62,62,Does not realise that a curved line represents a changing gradient,"<Construct Name>Understanding the nature of gradients in curves</Construct Name>  
<Subject Name>Calculus and Graphical Analysis</Subject Name>  
<Question>Consider the curve represented by the equation \( y = x^2 \). Describe the behavior of the gradient as \( x \) increases from 0 to 2.</Question>  
<Correct Answer>The gradient of the curve increases as \( x \) increases from 0 to 2 because the derivative, \( \frac{dy}{dx} = 2x \), indicates that the slope of the tangent line to the curve becomes steeper.</Correct Answer>  
<Incorrect Answer>The gradient of the curve remains constant as \( x \) increases from 0 to 2, implying a consistent slope.</Incorrect Answer>  
"
63,63,Believes 'data' and 'sample' are interchangeable,"<Construct Name>Understanding the difference between data set and sample</Construct Name>  
<Subject Name>Statistics</Subject Name>  
<Question>A researcher collects information from 100 individuals out of a town's entire population of 5,000 to study shopping habits. Is this information considered a data set or a sample?</Question>  
<Correct Answer>This information is considered a sample.</Correct Answer>  
<Incorrect Answer>This information is considered a data set.</Incorrect Answer>  
"
64,64,Mixes up squaring and multiplying by 4,"<Construct Name>Find the square of a given number </Construct Name>  
<Subject Name>Exponents and Powers </Subject Name>  
<Question>What is the square of \( 5 \) ? </Question>  
<Correct Answer>\( 25 \) </Correct Answer>  
<Incorrect Answer>\( 20 \) </Incorrect Answer>

<Construct Name>Evaluate expressions with exponents </Construct Name>  
<Subject Name>Algebraic Expressions </Subject Name>  
<Question>Simplify \( x^{2} \) when \( x = 6 \). </Question>  
<Correct Answer>\( 36 \) </Correct Answer>  
<Incorrect Answer>\( 24 \) </Incorrect Answer>

<Construct Name>Understanding the area of squares </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>If the side length of a square is \( 7 \) units, what is its area? </Question>  
<Correct Answer>\( 49 \, \text{square units} \) </Correct Answer>  
<Incorrect Answer>\( 28 \, \text{square units} \) </Incorrect Answer>
"
65,65,Cannot spot a variable within a written scenario,"<Construct Name>Identify the variable in a word problem</Construct Name>

<Subject Name>Algebraic Expressions</Subject Name>

<Question>Sarah has some apples. She gives 5 apples to her friend and has 8 apples left. How many apples did Sarah originally have? Define the variable for the number of apples Sarah originally had.</Question>

<Correct Answer>Let \( x \) be the number of apples Sarah originally had. The equation is \( x - 5 = 8 \). Solving for \( x \), Sarah originally had 13 apples.</Correct Answer>

<Incorrect Answer>Sarah had 8 apples originally.</Incorrect Answer>

"
66,66,Repeats the digits three times when cubing a number,"<Construct Name>Calculate the cube of a number </Construct Name>  
<Subject Name>Exponents and Powers </Subject Name>  
<Question>What is the value of ""\( 5 \) cubed""? </Question>  
<Correct Answer>\( 125 \) </Correct Answer>  
<Incorrect Answer>\( 555 \) </Incorrect Answer>  
"
67,67,Divides by 1000 instead of 100 when converting a decimal to a percentage,"<Construct Name>Convert decimals to percentages</Construct Name>
<Subject Name>Percentage Conversion</Subject Name>
<Question>Convert the decimal 0.45 to a percentage.</Question>
<Correct Answer>45%</Correct Answer>
<Incorrect Answer>0.045%</Incorrect Answer>
"
68,68,Confuses a term with an equation,"<Construct Name>Recognise and name a term</Construct Name>
<Subject Name>Algebraic Expressions</Subject Name>
<Question>Which of the following is the most appropriate word to describe \( x + 4 \) in this: \( 7(x + 4) \) </Question>
<Correct Answer>Term</Correct Answer>
<Incorrect Answer>Equation</Incorrect Answer>

<Construct Name>Recognise and name an equation</Construct Name>
<Subject Name>Solving Equations</Subject Name>
<Question>Which of the following is the most appropriate word to describe: \( x^2 + 5x = 0 \) </Question>
<Correct Answer>Equation</Correct Answer>
<Incorrect Answer>Term</Incorrect Answer>
"
69,69,"When given a non-unit fraction of an amount, treats it like a unit fraction","<Construct Name>Understanding Fractions</Construct Name>
<Subject Name>Fractions and Decimals</Subject Name>
<Question>Samantha has prepared a batch of 24 cookies. She gives \(\frac{3}{4}\) of them to her friends and keeps the rest for herself. How many cookies does she keep?</Question>
<Correct Answer>\(6\) cookies</Correct Answer>
<Incorrect Answer>\(8\) cookies</Incorrect Answer>
"
70,70,"When reading a composite bar chart, just reads total height of bar","<Construct Name>Interpret a bar chart </Construct Name>  
<Subject Name>Block Graphs and Bar Charts </Subject Name>  
<Question>The bar chart shows the number of fruits sold at a market on Saturday and Sunday.

How many apples were sold on Sunday? ![Composite bar chart with four bars, labelled Apples, Oranges, Bananas, and Grapes. Each bar has two sections, the lower one shows sales on Saturday and the upper one shows sales on Sunday. The vertical scale has 5 ticks between 0 and 50, 50 and 100, and so forth.
The Apples bar's lower section reaches 3 ticks above 50, and the entire bar reaches 4 ticks above 100 on the vertical scale.]()</Question>  
<Correct Answer>\( 35 \) </Correct Answer>  
<Incorrect Answer>\( 120 \) </Incorrect Answer>  
"
71,71,Multiplies all given dimensions when calculating an area,"<Construct Name>Calculate the area of a triangle where the dimensions are given in the same units</Construct Name>
<Subject Name>Area of Simple Shapes</Subject Name>
<Question>What is the area of this triangle? ![Triangle with base 8m, height 5m, and one side length 7m.]()</Question>
<Correct Answer>\( 20 \mathrm{~m}^{2} \)</Correct Answer>
<Incorrect Answer>\( 280 \mathrm{~m}^{2} \)</Incorrect Answer>
"
72,72,Thinks a decimal can be written as a fraction by just writing it under a numerator of 1,"<Construct Name>Convert decimals to fractions </Construct Name>  
<Subject Name>Fractions and Decimals </Subject Name>  
<Question>Emily is trying to convert the decimal 0.75 into a fraction.  
She writes it as \(\frac{0.75}{1}\).  
Is this correct? If not, what is the proper fraction representation of 0.75?  </Question>  
<Correct Answer>No, it is not correct. The proper fraction representation of 0.75 is \(\frac{3}{4}\). </Correct Answer>  
<Incorrect Answer>Yes, it is correct, \(\frac{0.75}{1}\). </Incorrect Answer>  
"
73,73,Confuses a function with an expression,"<Construct Name>Distinguishing functions from expressions</Construct Name>

<Subject Name>Functions and Expressions</Subject Name>

<Question>Jamie was asked to find the value of \( f(x) = 2x + 3 \) for \( x = 5 \). Jamie wrote, ""The function is 2 times 5 plus 3, so the expression is 10 + 3.""</Question>

<Correct Answer>Jamie correctly identified \( f(x) = 2 \times 5 + 3 \) and evaluated the function at \( x = 5 \) to get a result of \( f(5) = 13 \). The value of the function \( f \) at \( x = 5 \) is 13.</Correct Answer>

<Incorrect Answer>The expression \( 10 + 3 \) is simply an addition problem, not a function. Therefore, Jamie calculated incorrectly as the function itself doesn't evaluate to an expression, it evaluates to the value when substituting the given x-value.</Incorrect Answer>
"
